season,source_game_id,game_date,playerid,source_player_name,team,opponent,position,games_in_window,projected_value
20252026,172488,2026-04-01,1694.0,Marcus Pettersson,VAN,COL,D,60,0.02627801477913052
20252026,172499,2026-04-02,1694.0,Marcus Pettersson,VAN,MIN,D,60,0.027179447113892172
20252026,172560,2026-04-09,1694.0,Marcus Pettersson,VAN,LAK,D,60,0.027810574214486433
20252026,172575,2026-04-11,1694.0,Marcus Pettersson,VAN,SJS,D,60,0.03156402608784392
20252026,171938,2026-01-01,1705.0,Michael Bunting,NSH,SEA,F,60,0.20686663227593163
20252026,171974,2026-01-06,1705.0,Michael Bunting,NSH,EDM,F,60,0.2088363252863846
20252026,171989,2026-01-08,1705.0,Michael Bunting,NSH,NYI,F,60,0.21088286043793392
20252026,172052,2026-01-16,1705.0,Michael Bunting,NSH,COL,F,60,0.2102164161658552
20252026,172065,2026-01-17,1705.0,Michael Bunting,NSH,VGK,F,60,0.21029890092306916
20252026,172084,2026-01-20,1705.0,Michael Bunting,NSH,BUF,F,60,0.21041231977751534
20252026,172098,2026-01-22,1705.0,Michael Bunting,NSH,OTT,F,60,0.2087039800018206
20252026,172111,2026-01-24,1705.0,Michael Bunting,NSH,UTA,F,60,0.20879169580928605
20252026,172130,2026-01-27,1705.0,Michael Bunting,NSH,BOS,F,60,0.20811404526592206
20252026,172167,2026-01-31,1705.0,Michael Bunting,NSH,NYI,F,60,0.20109148608732563
20252026,172180,2026-02-02,1705.0,Michael Bunting,NSH,STL,F,60,0.20102121741777115
20252026,172196,2026-02-04,1705.0,Michael Bunting,NSH,MIN,F,60,0.2013211121521659
20252026,172245,2026-02-28,1705.0,Michael Bunting,NSH,DAL,F,60,0.1980529837338468
20252026,172255,2026-03-02,1705.0,Michael Bunting,NSH,DET,F,60,0.19667111502309453
20252026,172263,2026-03-03,1705.0,Michael Bunting,NSH,CBJ,F,60,0.1958152188964633
20252026,172304,2026-03-08,1705.0,Michael Bunting,DAL,CHI,F,60,0.19403876449489063
20252026,172353,2026-03-14,1705.0,Michael Bunting,DAL,DET,F,60,0.18916252912097348
20252026,172366,2026-03-16,1705.0,Michael Bunting,DAL,UTA,F,60,0.19308731441152205
20252026,172380,2026-03-18,1705.0,Michael Bunting,DAL,COL,F,60,0.18871697299155882
20252026,172415,2026-03-22,1705.0,Michael Bunting,DAL,VGK,F,60,0.19118758191762072
20252026,172472,2026-03-29,1705.0,Michael Bunting,DAL,PHI,F,60,0.1929255301440472
20252026,171977,2026-01-07,1706.0,Kyle Capobianco,DAL,WSH,D,20,0.14236254246220342
20252026,172000,2026-01-10,1706.0,Kyle Capobianco,DAL,SJS,D,21,0.14066000400776427
20252026,172034,2026-01-13,1706.0,Kyle Capobianco,DAL,ANA,D,23,0.13757227645708753
20252026,172046,2026-01-15,1706.0,Kyle Capobianco,DAL,UTA,D,24,0.13387354099135768
20252026,172067,2026-01-18,1706.0,Kyle Capobianco,DAL,TBL,D,25,0.13151859460471205
20252026,172104,2026-01-23,1706.0,Kyle Capobianco,DAL,STL,D,26,0.12979656798162226
20252026,172170,2026-01-31,1706.0,Kyle Capobianco,DAL,UTA,D,29,0.1231275537449387
20252026,172182,2026-02-02,1706.0,Kyle Capobianco,DAL,WPG,D,30,0.12053928658130676
20252026,172060,2026-01-17,1707.0,Connor Clifton,PIT,CBJ,D,60,0.02574752771402748
20252026,172072,2026-01-19,1707.0,Connor Clifton,PIT,SEA,D,60,0.02985798732800353
20252026,172091,2026-01-21,1707.0,Connor Clifton,PIT,CGY,D,60,0.030790258574829806
20252026,172100,2026-01-22,1707.0,Connor Clifton,PIT,EDM,D,60,0.030890214446411483
20252026,172177,2026-02-02,1707.0,Connor Clifton,PIT,OTT,D,60,0.03271500954825253
20252026,172188,2026-02-03,1707.0,Connor Clifton,PIT,NYI,D,60,0.03308353275972821
20252026,172234,2026-02-28,1707.0,Connor Clifton,PIT,NYR,D,60,0.0364091527909011
20252026,172259,2026-03-03,1707.0,Connor Clifton,PIT,BOS,D,60,0.03654380917559691
20252026,172277,2026-03-05,1707.0,Connor Clifton,PIT,BUF,D,60,0.03638163498610454
20252026,172293,2026-03-07,1707.0,Connor Clifton,PIT,PHI,D,60,0.036550978534539466
20252026,172354,2026-03-14,1707.0,Connor Clifton,PIT,UTA,D,60,0.037432050873565714
20252026,172367,2026-03-16,1707.0,Connor Clifton,PIT,COL,D,60,0.03744849304624349
20252026,172473,2026-03-30,1707.0,Connor Clifton,PIT,NYI,D,60,0.03732070708060837
20252026,172551,2026-04-09,1707.0,Connor Clifton,PIT,NJD,D,60,0.040388265025445944
20252026,172563,2026-04-11,1707.0,Connor Clifton,PIT,WSH,D,60,0.04168521836228264
20252026,171951,2026-01-03,1709.0,Max Domi,TOR,NYI,F,60,0.17526816350967536
20252026,171972,2026-01-06,1709.0,Max Domi,TOR,FLA,F,60,0.17783672270691323
20252026,171986,2026-01-08,1709.0,Max Domi,TOR,PHI,F,60,0.17607800139392868
20252026,172002,2026-01-10,1709.0,Max Domi,TOR,VAN,F,60,0.17599314639204064
20252026,172033,2026-01-13,1709.0,Max Domi,TOR,UTA,F,60,0.17649153337631576
20252026,172048,2026-01-15,1709.0,Max Domi,TOR,VGK,F,60,0.17699826169288527
20252026,172062,2026-01-17,1709.0,Max Domi,TOR,WPG,F,60,0.17696825401612679
20252026,172074,2026-01-19,1709.0,Max Domi,TOR,MIN,F,60,0.1812178656202445
20252026,172088,2026-01-21,1709.0,Max Domi,TOR,DET,F,60,0.1825476873680687
20252026,172102,2026-01-23,1709.0,Max Domi,TOR,VGK,F,60,0.18228880928453042
20252026,172119,2026-01-25,1709.0,Max Domi,TOR,COL,F,60,0.18230822910665695
20252026,172131,2026-01-27,1709.0,Max Domi,TOR,BUF,F,60,0.18666926462819786
20252026,172169,2026-01-31,1709.0,Max Domi,TOR,VAN,F,60,0.1909225875747428
20252026,172185,2026-02-02,1709.0,Max Domi,TOR,CGY,F,60,0.19584210764828083
20252026,172191,2026-02-03,1709.0,Max Domi,TOR,EDM,F,60,0.19569169971185393
20252026,172239,2026-02-28,1709.0,Max Domi,TOR,OTT,F,60,0.19834433144037045
20252026,172254,2026-03-02,1709.0,Max Domi,TOR,PHI,F,60,0.1974078096230395
20252026,172271,2026-03-04,1709.0,Max Domi,TOR,NJD,F,60,0.19861515480890846
20252026,172275,2026-03-05,1709.0,Max Domi,TOR,NYR,F,60,0.19958379381773714
20252026,172294,2026-03-07,1709.0,Max Domi,TOR,TBL,F,60,0.20168459559298366
20252026,172347,2026-03-14,1709.0,Max Domi,TOR,BUF,F,60,0.20484646698300701
20252026,172360,2026-03-15,1709.0,Max Domi,TOR,MIN,F,60,0.20539337055728568
20252026,172368,2026-03-17,1709.0,Max Domi,TOR,NYI,F,60,0.20224079775419507
20252026,172406,2026-03-21,1709.0,Max Domi,TOR,OTT,F,60,0.20282992854244802
20252026,172476,2026-03-30,1709.0,Max Domi,TOR,ANA,F,60,0.20117290643317948
20252026,172502,2026-04-02,1709.0,Max Domi,TOR,SJS,F,60,0.19800299089931395
20252026,172545,2026-04-08,1709.0,Max Domi,TOR,WSH,F,60,0.20101024051909366
20252026,172552,2026-04-09,1709.0,Max Domi,TOR,NYI,F,60,0.2033701107678353
20252026,172570,2026-04-11,1709.0,Max Domi,TOR,FLA,F,60,0.20070143127331658
20252026,171947,2026-01-03,1710.0,Christian Dvorak,PHI,EDM,F,60,0.13963402858860327
20252026,171970,2026-01-06,1710.0,Christian Dvorak,PHI,ANA,F,60,0.14209747860395017
20252026,171986,2026-01-08,1710.0,Christian Dvorak,PHI,TOR,F,60,0.14820656141882055
20252026,172036,2026-01-14,1710.0,Christian Dvorak,PHI,BUF,F,60,0.15514186704740784
20252026,172055,2026-01-17,1710.0,Christian Dvorak,PHI,NYR,F,60,0.1575237273494323
20252026,172075,2026-01-19,1710.0,Christian Dvorak,PHI,VGK,F,60,0.15879973579307502
20252026,172090,2026-01-21,1710.0,Christian Dvorak,PHI,UTA,F,60,0.15768880798596985
20252026,172105,2026-01-23,1710.0,Christian Dvorak,PHI,COL,F,60,0.1651235159114981
20252026,172127,2026-01-26,1710.0,Christian Dvorak,PHI,NYI,F,60,0.16425239721201332
20252026,172189,2026-02-03,1710.0,Christian Dvorak,PHI,WSH,F,60,0.1672071463126172
20252026,172235,2026-02-28,1710.0,Christian Dvorak,PHI,BOS,F,60,0.17208584616929362
20252026,172254,2026-03-02,1710.0,Christian Dvorak,PHI,TOR,F,60,0.17217848070194358
20252026,172276,2026-03-05,1710.0,Christian Dvorak,PHI,UTA,F,60,0.17498620573431167
20252026,172293,2026-03-07,1710.0,Christian Dvorak,PHI,PIT,F,60,0.17837374651945653
20252026,172308,2026-03-09,1710.0,Christian Dvorak,PHI,NYR,F,60,0.18005109224798732
20252026,172352,2026-03-14,1710.0,Christian Dvorak,PHI,CBJ,F,60,0.18093879822890846
20252026,172382,2026-03-18,1710.0,Christian Dvorak,PHI,ANA,F,60,0.18152362093012536
20252026,172425,2026-03-24,1710.0,Christian Dvorak,PHI,CBJ,F,60,0.18583160187926973
20252026,172472,2026-03-29,1710.0,Christian Dvorak,PHI,DAL,F,60,0.1893108655006982
20252026,172484,2026-03-31,1710.0,Christian Dvorak,PHI,WSH,F,60,0.18731996218111743
20252026,172496,2026-04-02,1710.0,Christian Dvorak,PHI,DET,F,60,0.1905775818569582
20252026,172505,2026-04-03,1710.0,Christian Dvorak,PHI,NYI,F,60,0.19057383365481648
20252026,172550,2026-04-09,1710.0,Christian Dvorak,PHI,DET,F,60,0.1973926832041456
20252026,172572,2026-04-11,1710.0,Christian Dvorak,PHI,WPG,F,60,0.1957665944554416
20252026,172043,2026-01-15,1714.0,Conor Garland,VAN,CBJ,F,60,0.25825003817104825
20252026,172064,2026-01-17,1714.0,Conor Garland,VAN,EDM,F,60,0.25819161661023526
20252026,172078,2026-01-19,1714.0,Conor Garland,VAN,NYI,F,60,0.2528749154954498
20252026,172092,2026-01-21,1714.0,Conor Garland,VAN,WSH,F,60,0.2527294270499326
20252026,172107,2026-01-23,1714.0,Conor Garland,VAN,NJD,F,60,0.2529436309916055
20252026,172122,2026-01-25,1714.0,Conor Garland,VAN,PIT,F,60,0.24967730782843064
20252026,172169,2026-01-31,1714.0,Conor Garland,VAN,TOR,F,60,0.2519668378372451
20252026,172184,2026-02-02,1714.0,Conor Garland,VAN,UTA,F,60,0.2479824160822774
20252026,172246,2026-02-28,1714.0,Conor Garland,VAN,SEA,F,60,0.24514692584151798
20252026,172256,2026-03-02,1714.0,Conor Garland,VAN,DAL,F,60,0.24246209225710924
20252026,172272,2026-03-04,1714.0,Conor Garland,VAN,CAR,F,60,0.2390379713756642
20252026,172295,2026-03-07,1714.0,Conor Garland,CBJ,UTA,F,60,0.23725054409231033
20252026,172352,2026-03-14,1714.0,Conor Garland,CBJ,PHI,F,60,0.24704875125722436
20252026,172370,2026-03-17,1714.0,Conor Garland,CBJ,CAR,F,60,0.24537115387258224
20252026,172414,2026-03-22,1714.0,Conor Garland,CBJ,NYI,F,60,0.2483387097243293
20252026,172425,2026-03-24,1714.0,Conor Garland,CBJ,PHI,F,60,0.24397651820592045
20252026,172470,2026-03-29,1714.0,Conor Garland,CBJ,BOS,F,60,0.24212516590521566
20252026,172535,2026-04-07,1714.0,Conor Garland,CBJ,DET,F,60,0.23079492297898616
20252026,172547,2026-04-09,1714.0,Conor Garland,CBJ,BUF,F,60,0.23007112339861577
20252026,172571,2026-04-11,1714.0,Conor Garland,CBJ,MTL,F,60,0.2254580505548854
20252026,172075,2026-01-19,1716.0,Adin Hill,VGK,PHI,G,56,-0.04947234219242168
20252026,171935,2026-01-01,1744.0,Noel Acciari,PIT,DET,F,60,0.06929151649740249
20252026,171944,2026-01-03,1744.0,Noel Acciari,PIT,DET,F,60,0.07041179636614381
20252026,171958,2026-01-04,1744.0,Noel Acciari,PIT,CBJ,F,60,0.07057626113863702
20252026,171987,2026-01-08,1744.0,Noel Acciari,PIT,NJD,F,60,0.07585106114515104
20252026,171998,2026-01-10,1744.0,Noel Acciari,PIT,CGY,F,60,0.07652048301591638
20252026,172041,2026-01-15,1744.0,Noel Acciari,PIT,PHI,F,60,0.07559832836159817
20252026,172060,2026-01-17,1744.0,Noel Acciari,PIT,CBJ,F,60,0.07639549836336348
20252026,172072,2026-01-19,1744.0,Noel Acciari,PIT,SEA,F,60,0.07664995562210115
20252026,172091,2026-01-21,1744.0,Noel Acciari,PIT,CGY,F,60,0.07661159527584645
20252026,172100,2026-01-22,1744.0,Noel Acciari,PIT,EDM,F,60,0.07576802905183154
20252026,172122,2026-01-25,1744.0,Noel Acciari,PIT,VAN,F,60,0.07506629444205319
20252026,172177,2026-02-02,1744.0,Noel Acciari,PIT,OTT,F,60,0.07886453220944943
20252026,172188,2026-02-03,1744.0,Noel Acciari,PIT,NYI,F,60,0.07897169438554572
20252026,172234,2026-02-28,1744.0,Noel Acciari,PIT,NYR,F,60,0.07870162234154295
20252026,172247,2026-03-01,1744.0,Noel Acciari,PIT,VGK,F,60,0.07795190265565248
20252026,172259,2026-03-03,1744.0,Noel Acciari,PIT,BOS,F,60,0.07797317104601721
20252026,172277,2026-03-05,1744.0,Noel Acciari,PIT,BUF,F,60,0.07727595436077868
20252026,172293,2026-03-07,1744.0,Noel Acciari,PIT,PHI,F,60,0.07681258020852716
20252026,172302,2026-03-08,1744.0,Noel Acciari,PIT,BOS,F,60,0.07735651162479142
20252026,172354,2026-03-14,1744.0,Noel Acciari,PIT,UTA,F,60,0.07952134730303123
20252026,172367,2026-03-16,1744.0,Noel Acciari,PIT,COL,F,60,0.07941505943192427
20252026,172378,2026-03-18,1744.0,Noel Acciari,PIT,CAR,F,60,0.08171240532952713
20252026,172426,2026-03-24,1744.0,Noel Acciari,PIT,COL,F,60,0.08217788753361173
20252026,172473,2026-03-30,1744.0,Noel Acciari,PIT,NYI,F,60,0.08351756603839784
20252026,172483,2026-03-31,1744.0,Noel Acciari,PIT,DET,F,60,0.08184357612498717
20252026,172551,2026-04-09,1744.0,Noel Acciari,PIT,NJD,F,60,0.0892965123500927
20252026,172563,2026-04-11,1744.0,Noel Acciari,PIT,WSH,F,60,0.08867274770542426
20252026,171951,2026-01-03,1746.0,Matt Benning,TOR,NYI,D,7,0.15549249175850227
20252026,171962,2026-01-05,1748.0,Anton Blidh,NYR,UTA,F,0,0.23009363936324972
20252026,172108,2026-01-23,1748.0,Anton Blidh,NYR,SJS,F,2,0.22327613403551316
20252026,171937,2026-01-01,1753.0,Ryan Donato,CHI,DAL,F,60,0.21246415015427092
20252026,171952,2026-01-03,1753.0,Ryan Donato,CHI,WSH,F,60,0.2132449986748777
20252026,171961,2026-01-04,1753.0,Ryan Donato,CHI,VGK,F,60,0.21719322969532037
20252026,171979,2026-01-07,1753.0,Ryan Donato,CHI,STL,F,60,0.2149397654357962
20252026,171994,2026-01-09,1753.0,Ryan Donato,CHI,WSH,F,60,0.21465613696482647
20252026,172045,2026-01-15,1753.0,Ryan Donato,CHI,CGY,F,60,0.20988043138451923
20252026,172063,2026-01-17,1753.0,Ryan Donato,CHI,BOS,F,60,0.20877858428931412
20252026,172076,2026-01-19,1753.0,Ryan Donato,CHI,WPG,F,60,0.20887988211805264
20252026,172096,2026-01-22,1753.0,Ryan Donato,CHI,CAR,F,60,0.20226834419607811
20252026,172103,2026-01-23,1753.0,Ryan Donato,CHI,TBL,F,60,0.19903594611800604
20252026,172181,2026-02-02,1753.0,Ryan Donato,CHI,SJS,F,60,0.1874605322078694
20252026,172194,2026-02-04,1753.0,Ryan Donato,CHI,CBJ,F,60,0.19042132035657236
20252026,172238,2026-02-28,1753.0,Ryan Donato,CHI,COL,F,60,0.18379894413068293
20252026,172249,2026-03-01,1753.0,Ryan Donato,CHI,UTA,F,60,0.18143443868245143
20252026,172264,2026-03-03,1753.0,Ryan Donato,CHI,WPG,F,60,0.18167248652544474
20252026,172285,2026-03-06,1753.0,Ryan Donato,CHI,VAN,F,60,0.1798181754060628
20252026,172304,2026-03-08,1753.0,Ryan Donato,CHI,DAL,F,60,0.1826785306170791
20252026,172310,2026-03-09,1753.0,Ryan Donato,CHI,UTA,F,60,0.18159975224601654
20252026,172356,2026-03-14,1753.0,Ryan Donato,CHI,VGK,F,60,0.17513770735185274
20252026,172372,2026-03-17,1753.0,Ryan Donato,CHI,MIN,F,60,0.1737556224568161
20252026,172424,2026-03-24,1753.0,Ryan Donato,CHI,NYI,F,60,0.16271922631781202
20252026,172471,2026-03-29,1753.0,Ryan Donato,CHI,NJD,F,60,0.16134339617935972
20252026,172486,2026-03-31,1753.0,Ryan Donato,CHI,WPG,F,60,0.15942328339580417
20252026,172500,2026-04-02,1753.0,Ryan Donato,CHI,EDM,F,60,0.16011916632341214
20252026,172555,2026-04-09,1753.0,Ryan Donato,CHI,CAR,F,60,0.1642657342473971
20252026,172566,2026-04-11,1753.0,Ryan Donato,CHI,STL,F,60,0.16104887056161138
20252026,171937,2026-01-01,1759.0,Matt Grzelcyk,CHI,DAL,D,60,0.09512805016228598
20252026,171952,2026-01-03,1759.0,Matt Grzelcyk,CHI,WSH,D,60,0.09458185127588525
20252026,171961,2026-01-04,1759.0,Matt Grzelcyk,CHI,VGK,D,60,0.09581581277339826
20252026,171979,2026-01-07,1759.0,Matt Grzelcyk,CHI,STL,D,60,0.09467469031415554
20252026,172045,2026-01-15,1759.0,Matt Grzelcyk,CHI,CGY,D,60,0.09774942342951123
20252026,172063,2026-01-17,1759.0,Matt Grzelcyk,CHI,BOS,D,60,0.09678567282042891
20252026,172096,2026-01-22,1759.0,Matt Grzelcyk,CHI,CAR,D,60,0.09366971788523779
20252026,172103,2026-01-23,1759.0,Matt Grzelcyk,CHI,TBL,D,60,0.09034739420963266
20252026,172158,2026-01-30,1759.0,Matt Grzelcyk,CHI,CBJ,D,60,0.08761869893310772
20252026,172181,2026-02-02,1759.0,Matt Grzelcyk,CHI,SJS,D,60,0.08272481320156552
20252026,172194,2026-02-04,1759.0,Matt Grzelcyk,CHI,CBJ,D,60,0.08191068755395105
20252026,172238,2026-02-28,1759.0,Matt Grzelcyk,CHI,COL,D,60,0.07931369492061467
20252026,172249,2026-03-01,1759.0,Matt Grzelcyk,CHI,UTA,D,60,0.07684405785965419
20252026,172264,2026-03-03,1759.0,Matt Grzelcyk,CHI,WPG,D,60,0.07279197027104851
20252026,172285,2026-03-06,1759.0,Matt Grzelcyk,CHI,VAN,D,60,0.07348228815467425
20252026,172304,2026-03-08,1759.0,Matt Grzelcyk,CHI,DAL,D,60,0.07432262122791884
20252026,172310,2026-03-09,1759.0,Matt Grzelcyk,CHI,UTA,D,60,0.07324673106874213
20252026,172356,2026-03-14,1759.0,Matt Grzelcyk,CHI,VGK,D,60,0.07315850589680954
20252026,171946,2026-01-03,1761.0,Danton Heinen,CBJ,BUF,F,60,0.11042104989241054
20252026,171958,2026-01-04,1761.0,Danton Heinen,CBJ,PIT,F,60,0.10811479014395299
20252026,171975,2026-01-06,1761.0,Danton Heinen,CBJ,SJS,F,60,0.10747936191394826
20252026,171999,2026-01-10,1761.0,Danton Heinen,CBJ,COL,F,60,0.10571107952923264
20252026,172043,2026-01-15,1761.0,Danton Heinen,CBJ,VAN,F,60,0.10525885985999353
20252026,172060,2026-01-17,1761.0,Danton Heinen,CBJ,PIT,F,60,0.10502458123998029
20252026,172114,2026-01-24,1761.0,Danton Heinen,CBJ,TBL,F,60,0.10364509636972317
20252026,172187,2026-02-03,1761.0,Danton Heinen,CBJ,NJD,F,60,0.10254446690028969
20252026,172194,2026-02-04,1761.0,Danton Heinen,CBJ,CHI,F,60,0.1025171821606444
20252026,172237,2026-02-28,1761.0,Danton Heinen,CBJ,NYI,F,60,0.10254680408773253
20252026,172263,2026-03-03,1761.0,Danton Heinen,CBJ,NSH,F,60,0.10375772468345562
20252026,172352,2026-03-14,1761.0,Danton Heinen,CBJ,PHI,F,60,0.10419697664886485
20252026,172370,2026-03-17,1761.0,Danton Heinen,CBJ,CAR,F,60,0.10417385507119144
20252026,172414,2026-03-22,1761.0,Danton Heinen,CBJ,NYI,F,60,0.10647518486161159
20252026,172425,2026-03-24,1761.0,Danton Heinen,CBJ,PHI,F,60,0.10463871654899194
20252026,172485,2026-03-31,1761.0,Danton Heinen,CBJ,CAR,F,60,0.094528417601828
20252026,172497,2026-04-02,1761.0,Danton Heinen,CBJ,CAR,F,60,0.09440422283555312
20252026,172547,2026-04-09,1761.0,Danton Heinen,CBJ,BUF,F,60,0.09703564583020907
20252026,172571,2026-04-11,1761.0,Danton Heinen,CBJ,MTL,F,60,0.0957802854344332
20252026,172554,2026-04-09,1762.0,Cameron Hughes,DAL,MIN,F,1,0.2266653686664032
20252026,172568,2026-04-11,1762.0,Cameron Hughes,DAL,NYR,F,2,0.22662452027332947
20252026,171956,2026-01-03,1765.0,Sean Kuraly,BOS,VAN,F,60,0.07389979049579719
20252026,171976,2026-01-06,1765.0,Sean Kuraly,BOS,SEA,F,60,0.0732655122571305
20252026,171982,2026-01-08,1765.0,Sean Kuraly,BOS,CGY,F,60,0.07411340159962913
20252026,172039,2026-01-15,1765.0,Sean Kuraly,BOS,SEA,F,60,0.07728691250568707
20252026,172063,2026-01-17,1765.0,Sean Kuraly,BOS,CHI,F,60,0.07701738015295954
20252026,172083,2026-01-20,1765.0,Sean Kuraly,BOS,DAL,F,60,0.07736338268020185
20252026,172094,2026-01-22,1765.0,Sean Kuraly,BOS,VGK,F,60,0.07793035707108086
20252026,172112,2026-01-24,1765.0,Sean Kuraly,BOS,MTL,F,60,0.07483348568437115
20252026,172126,2026-01-26,1765.0,Sean Kuraly,BOS,NYR,F,60,0.07345177260693433
20252026,172130,2026-01-27,1765.0,Sean Kuraly,BOS,NSH,F,60,0.07332049548776139
20252026,172193,2026-02-04,1765.0,Sean Kuraly,BOS,FLA,F,60,0.07318995521451041
20252026,172235,2026-02-28,1765.0,Sean Kuraly,BOS,PHI,F,60,0.07405089573576629
20252026,172259,2026-03-03,1765.0,Sean Kuraly,BOS,PIT,F,60,0.0723626260625766
20252026,172279,2026-03-05,1765.0,Sean Kuraly,BOS,NSH,F,60,0.07002120994650886
20252026,172290,2026-03-07,1765.0,Sean Kuraly,BOS,WSH,F,60,0.07019127672992341
20252026,172302,2026-03-08,1765.0,Sean Kuraly,BOS,PIT,F,60,0.07103466990904767
20252026,172344,2026-03-14,1765.0,Sean Kuraly,BOS,WSH,F,60,0.06852072838841179
20252026,172364,2026-03-16,1765.0,Sean Kuraly,BOS,NJD,F,60,0.06900014646132725
20252026,172369,2026-03-17,1765.0,Sean Kuraly,BOS,MTL,F,60,0.07069138879146053
20252026,172383,2026-03-19,1765.0,Sean Kuraly,BOS,WPG,F,60,0.06980404723408622
20252026,172470,2026-03-29,1765.0,Sean Kuraly,BOS,CBJ,F,60,0.06906582438185806
20252026,172493,2026-04-02,1765.0,Sean Kuraly,BOS,FLA,F,60,0.07011126607766423
20252026,172537,2026-04-07,1765.0,Sean Kuraly,BOS,CAR,F,60,0.06740900272575312
20252026,171985,2026-01-08,1779.0,William Borgen,NYR,BUF,D,60,0.046377610717870325
20252026,172079,2026-01-19,1779.0,William Borgen,NYR,ANA,D,60,0.0464294684399301
20252026,172087,2026-01-20,1779.0,William Borgen,NYR,LAK,D,60,0.045737000338620985
20252026,172108,2026-01-23,1779.0,William Borgen,NYR,SJS,D,60,0.04496719443066237
20252026,172126,2026-01-26,1779.0,William Borgen,NYR,BOS,D,60,0.044879808059710535
20252026,172234,2026-02-28,1779.0,William Borgen,NYR,PIT,D,60,0.04399346829751164
20252026,172253,2026-03-02,1779.0,William Borgen,NYR,CBJ,D,60,0.04529938803330146
20252026,172291,2026-03-07,1779.0,William Borgen,NYR,NJD,D,60,0.04826022547631975
20252026,172308,2026-03-09,1779.0,William Borgen,NYR,PHI,D,60,0.049395188831366246
20252026,172346,2026-03-14,1779.0,William Borgen,NYR,MIN,D,60,0.049481614824346834
20252026,172365,2026-03-16,1779.0,William Borgen,NYR,LAK,D,60,0.04874926219820412
20252026,172377,2026-03-18,1779.0,William Borgen,NYR,NJD,D,60,0.04965888924947897
20252026,172419,2026-03-23,1779.0,William Borgen,NYR,OTT,D,60,0.04846251612417633
20252026,172467,2026-03-29,1779.0,William Borgen,NYR,FLA,D,60,0.04874113347138498
20252026,172482,2026-03-31,1779.0,William Borgen,NYR,NJD,D,60,0.04936513939348459
20252026,172495,2026-04-02,1779.0,William Borgen,NYR,MTL,D,60,0.04985455746317806
20252026,172544,2026-04-08,1779.0,William Borgen,NYR,BUF,D,60,0.04912459145732295
20252026,172568,2026-04-11,1779.0,William Borgen,NYR,DAL,D,60,0.048692041678794595
20252026,171936,2026-01-01,1782.0,William Carrier,CAR,MTL,F,60,0.10725136832223595
20252026,171953,2026-01-03,1782.0,William Carrier,CAR,COL,F,60,0.10761533652636222
20252026,171960,2026-01-04,1782.0,William Carrier,CAR,NJD,F,60,0.10499389791587768
20252026,171971,2026-01-06,1782.0,William Carrier,CAR,DAL,F,60,0.1040121523164001
20252026,171988,2026-01-08,1782.0,William Carrier,CAR,ANA,F,60,0.10614235372451243
20252026,172070,2026-01-19,1782.0,William Carrier,CAR,BUF,F,60,0.10840227316749149
20252026,172096,2026-01-22,1782.0,William Carrier,CAR,CHI,F,60,0.10659390022607967
20252026,172113,2026-01-24,1782.0,William Carrier,CAR,OTT,F,60,0.10613264595819492
20252026,172164,2026-01-31,1782.0,William Carrier,CAR,WSH,F,60,0.10872974798103897
20252026,172174,2026-02-01,1782.0,William Carrier,CAR,LAK,F,60,0.10877810813570606
20252026,172190,2026-02-03,1782.0,William Carrier,CAR,OTT,F,60,0.10865262393652227
20252026,172242,2026-02-28,1782.0,William Carrier,CAR,DET,F,60,0.10630938223828647
20252026,172257,2026-03-02,1782.0,William Carrier,CAR,SEA,F,60,0.1065812430948718
20252026,172272,2026-03-04,1782.0,William Carrier,CAR,VAN,F,60,0.1060905384376933
20252026,172286,2026-03-06,1782.0,William Carrier,CAR,EDM,F,60,0.10322985675757511
20252026,172298,2026-03-07,1782.0,William Carrier,CAR,CGY,F,60,0.10222784855660796
20252026,172333,2026-03-12,1782.0,William Carrier,CAR,STL,F,60,0.09908846945530286
20252026,172349,2026-03-14,1782.0,William Carrier,CAR,TBL,F,60,0.09952313457945919
20252026,172370,2026-03-17,1782.0,William Carrier,CAR,CBJ,F,60,0.09988715665041441
20252026,172421,2026-03-24,1782.0,William Carrier,CAR,MTL,F,60,0.09805347636037248
20252026,172469,2026-03-29,1782.0,William Carrier,CAR,MTL,F,60,0.09861702255474132
20252026,172485,2026-03-31,1782.0,William Carrier,CAR,CBJ,F,60,0.09778370530093423
20252026,172497,2026-04-02,1782.0,William Carrier,CAR,CBJ,F,60,0.09867978710870576
20252026,172537,2026-04-07,1782.0,William Carrier,CAR,BOS,F,60,0.09379207508330382
20252026,172555,2026-04-09,1782.0,William Carrier,CAR,CHI,F,60,0.09628064481224444
20252026,171953,2026-01-03,1804.0,Victor Olofsson,COL,CAR,F,60,0.18206677282916692
20252026,171959,2026-01-04,1804.0,Victor Olofsson,COL,FLA,F,60,0.18303004520569796
20252026,171968,2026-01-06,1804.0,Victor Olofsson,COL,TBL,F,60,0.1838223128870621
20252026,171991,2026-01-08,1804.0,Victor Olofsson,COL,OTT,F,60,0.1825530627461433
20252026,171999,2026-01-10,1804.0,Victor Olofsson,COL,CBJ,F,60,0.1835638266785944
20252026,172052,2026-01-16,1804.0,Victor Olofsson,COL,NSH,F,60,0.18889773421916622
20252026,172071,2026-01-19,1804.0,Victor Olofsson,COL,WSH,F,60,0.19073257298776966
20252026,172089,2026-01-21,1804.0,Victor Olofsson,COL,ANA,F,60,0.19450913012508195
